week_hour_start,week_start,hour_start,solare,batterie,import - export,produzione_rimanente,load,solar_curtailment_mw_smooth,lmp_day_ahead_hourly,lmp_real_time_15_min
sabato 06:05:00,sabato,06:05:00,647.4,910.6,5062.4,13967.8,20408.4,343.06666666666666,23.164288000000003,27.94276
sabato 06:10:00,sabato,06:10:00,951,989.2,4769.6,13953.2,20482.8,487.9333333333333,23.164288000000003,27.94276
sabato 06:15:00,sabato,06:15:00,1320.2,975.2,4444.6,13901.6,20477.6,632.8,23.164288000000003,24.10064
sabato 06:20:00,sabato,06:20:00,1765.4,747.2,4324.6,13797,20472.2,777.6666666666666,23.164288000000003,24.10064
sabato 06:25:00,sabato,06:25:00,2239.2,517.8,4213.6,13681.4,20471.4,922.5333333333334,23.164288000000003,24.10064
sabato 06:30:00,sabato,06:30:00,2758.8,332.4,3965.2,13568,20430.2,1067.4,23.164288000000003,15.329134
sabato 06:35:00,sabato,06:35:00,3335.6,232,3689,13368.2,20411.8,1212.2666666666669,23.164288000000003,15.329134
sabato 06:40:00,sabato,06:40:00,3961.6,183,3306.8,13154.6,20381.6,1357.1333333333332,23.164288000000003,15.329134
sabato 06:45:00,sabato,06:45:00,4615.6,-36.8,3054,12960,20375.6,1502,23.164288000000003,7.085946000000001
sabato 06:50:00,sabato,06:50:00,5227,-248.6,2825.8,12787.2,20360,1646.8666666666668,23.164288000000003,7.085946000000001
sabato 06:55:00,sabato,06:55:00,5841.4,-423.8,2580.2,12594.8,20326.6,1791.7333333333331,23.164288000000003,7.085946000000001
sabato 07:00:00,sabato,07:00:00,6566.2,-493,2362.4,12266.8,20341.8,1936.6,-4.424882,9.148202
sabato 07:05:00,sabato,07:05:00,7316.6,-210.4,2027.4,11802,20456.2,1942.8,-4.424882,9.148202
sabato 07:10:00,sabato,07:10:00,8007.6,-104.8,1578.4,11549,20519.2,1949,-4.424882,9.148202
sabato 07:15:00,sabato,07:15:00,8742.4,-260.6,1229.4,11319.4,20487.2,1955.2,-4.424882,-3.6358119999999996
sabato 07:20:00,sabato,07:20:00,9443,-633.2,1062.2,11121.8,20499,1961.3999999999999,-4.424882,-3.6358119999999996
sabato 07:25:00,sabato,07:25:00,10099.8,-963.4,882,10959.2,20454.6,1967.6000000000001,-4.424882,-3.6358119999999996
sabato 07:30:00,sabato,07:30:00,10867.4,-1282.6,633.4,10785.4,20439.4,1973.8,-4.424882,-13.587978
sabato 07:35:00,sabato,07:35:00,11408.2,-1679.6,539.6,10664,20355.4,1980,-4.424882,-13.587978
sabato 07:40:00,sabato,07:40:00,11710.8,-1961.8,568.6,10550.4,20317.8,1986.2,-4.424882,-13.587978
sabato 07:45:00,sabato,07:45:00,12080.4,-2084.8,413,10450.6,20280.2,1992.4,-4.424882,-18.527728
sabato 07:50:00,sabato,07:50:00,12389.6,-2327.8,359,10372.4,20217.8,1998.6,-4.424882,-18.527728
sabato 07:55:00,sabato,07:55:00,12532,-2321.8,275.8,10296,20154.4,2004.8,-4.424882,-18.527728
sabato 08:00:00,sabato,08:00:00,12727,-2136.8,-39,10240.8,20124.6,2011,-19.203196,-15.017726
sabato 08:05:00,sabato,08:05:00,13308.6,-2055.2,-479.6,10140.8,20228.8,2044.0666666666666,-19.203196,-15.017726
sabato 08:10:00,sabato,08:10:00,13655.6,-1689,-978.2,9945.6,20255.2,2077.133333333333,-19.203196,-15.017726
sabato 08:15:00,sabato,08:15:00,13860.2,-1474.2,-1277.6,9798.4,20212.6,2110.2,-19.203196,-16.340442
sabato 08:20:00,sabato,08:20:00,14018,-1497.8,-1337.2,9680.2,20175.8,2143.2666666666664,-19.203196,-16.340442
sabato 08:25:00,sabato,08:25:00,14213.4,-1719.8,-1365.6,9646.4,20099.8,2176.3333333333335,-19.203196,-16.340442
sabato 08:30:00,sabato,08:30:00,14363,-1965.2,-1369,9662.2,20021.2,2209.4,-19.203196,-23.127558
sabato 08:35:00,sabato,08:35:00,14384,-2111.2,-1311.2,9636.6,19922.8,2242.4666666666667,-19.203196,-23.127558
sabato 08:40:00,sabato,08:40:00,14349.8,-2053.6,-1373.4,9609.4,19856.6,2275.5333333333333,-19.203196,-23.127558
sabato 08:45:00,sabato,08:45:00,14413,-2133.4,-1373.4,9563.4,19778.4,2308.6,-19.203196,-29.739738
sabato 08:50:00,sabato,08:50:00,14648.2,-2311,-1506.4,9564.6,19734.2,2341.666666666667,-19.203196,-29.739738
sabato 08:55:00,sabato,08:55:00,14785.2,-2400,-1606.6,9561.6,19666,2374.733333333333,-19.203196,-29.739738
sabato 09:00:00,sabato,09:00:00,14855.6,-2372.8,-1681,9522.2,19613,2407.8,-23.495663999999998,-22.303206
sabato 09:05:00,sabato,09:05:00,14929.2,-2185.6,-1771.6,9352.2,19616.8,2395.2833333333333,-23.495663999999998,-22.303206
sabato 09:10:00,sabato,09:10:00,15089.4,-2043.6,-1849.4,9191.2,19662,2382.7666666666664,-23.495663999999998,-22.303206
sabato 09:15:00,sabato,09:15:00,15208.8,-2050.2,-1942.8,9133.8,19619.8,2370.25,-23.495663999999998,-25.685328000000002
sabato 09:20:00,sabato,09:20:00,15283,-2132.6,-1997,9120.6,19555.8,2357.7333333333336,-23.495663999999998,-25.685328000000002
sabato 09:25:00,sabato,09:25:00,15330.6,-2311.6,-1965.8,9128.8,19459.4,2345.2166666666667,-23.495663999999998,-25.685328000000002
sabato 09:30:00,sabato,09:30:00,15460.2,-2420.6,-2049.2,9121.6,19395,2332.7,-23.495663999999998,-25.53206
sabato 09:35:00,sabato,09:35:00,15563.6,-2415.6,-2235.4,9106.8,19286,2320.1833333333334,-23.495663999999998,-25.53206
sabato 09:40:00,sabato,09:40:00,15656,-2572.2,-2286.6,9119.4,19223.8,2307.6666666666665,-23.495663999999998,-25.53206
sabato 09:45:00,sabato,09:45:00,15567.8,-2532.6,-2365,9141,19101.2,2295.15,-23.495663999999998,-29.766848
sabato 09:50:00,sabato,09:50:00,15625,-2617.4,-2426.2,9158,19072,2282.633333333333,-23.495663999999998,-29.766848
sabato 09:55:00,sabato,09:55:00,15535.4,-2678.8,-2354.8,9147.4,18962,2270.116666666667,-23.495663999999998,-29.766848
sabato 10:00:00,sabato,10:00:00,15541.4,-2577,-2521.4,9129.6,18897.6,2257.6,-23.903388,-23.84173
sabato 10:05:00,sabato,10:05:00,15723.4,-2938.8,-2421.6,9123,18930.4,2244.2666666666664,-23.903388,-23.84173
sabato 10:10:00,sabato,10:10:00,15828.6,-3022.6,-2443.2,9084.8,18857.4,2230.9333333333334,-23.903388,-23.84173
sabato 10:15:00,sabato,10:15:00,15915,-3034.4,-2558.6,9042.4,18785.2,2217.6,-23.903388,-24.235903999999998
sabato 10:20:00,sabato,10:20:00,15942.4,-3054,-2673.4,9057.8,18664.6,2204.2666666666664,-23.903388,-24.235903999999998
sabato 10:25:00,sabato,10:25:00,15921.6,-3087.2,-2742.8,9094.6,18571.8,2190.9333333333334,-23.903388,-24.235903999999998
sabato 10:30:00,sabato,10:30:00,15995.8,-3177.2,-2888.4,9136.8,18476.6,2177.6,-23.903388,-24.98701
sabato 10:35:00,sabato,10:35:00,16012.2,-3349.4,-2872,9183,18375.2,2164.2666666666664,-23.903388,-24.98701
sabato 10:40:00,sabato,10:40:00,16043.4,-3442.2,-2871.6,9182,18298,2150.9333333333334,-23.903388,-24.98701
sabato 10:45:00,sabato,10:45:00,16083.4,-3435.2,-3057,9214.4,18208.6,2137.6,-23.903388,-28.231752
sabato 10:50:00,sabato,10:50:00,16100,-3376,-3244.4,9240.4,18130.6,2124.2666666666664,-23.903388,-28.231752
sabato 10:55:00,sabato,10:55:00,16106,-3351.2,-3332.6,9234.6,18050.4,2110.9333333333334,-23.903388,-28.231752
sabato 11:00:00,sabato,11:00:00,16199.8,-3403.8,-3430.8,9228.2,17985.8,2097.6,-24.6217,-23.213260000000002
sabato 11:05:00,sabato,11:05:00,16545.2,-3886.6,-3434.2,9281.4,18032.2,2123.1833333333334,-24.6217,-23.213260000000002
sabato 11:10:00,sabato,11:10:00,16611.4,-3936.2,-3506.6,9259.6,17951.8,2148.766666666667,-24.6217,-23.213260000000002
sabato 11:15:00,sabato,11:15:00,16542.4,-3857.2,-3579.8,9231.4,17860.4,2174.35,-24.6217,-21.843796
sabato 11:20:00,sabato,11:20:00,16511.6,-3823.6,-3641,9239.2,17819.2,2199.9333333333334,-24.6217,-21.843796
sabato 11:25:00,sabato,11:25:00,16446.2,-3808.2,-3640.2,9217.2,17742.4,2225.516666666667,-24.6217,-21.843796
sabato 11:30:00,sabato,11:30:00,16400.2,-3859.4,-3578,9220,17692.8,2251.1,-24.6217,-22.238194
sabato 11:35:00,sabato,11:35:00,16386,-3940.4,-3584.2,9225.6,17608.4,2276.6833333333334,-24.6217,-22.238194
sabato 11:40:00,sabato,11:40:00,16260,-3817.4,-3627,9224.6,17590.6,2302.266666666667,-24.6217,-22.238194
sabato 11:45:00,sabato,11:45:00,16212.4,-3675,-3737.8,9194.4,17509.2,2327.85,-24.6217,-21.90862
sabato 11:50:00,sabato,11:50:00,16200,-3647.6,-3793.8,9205.2,17482.2,2353.4333333333334,-24.6217,-21.90862
sabato 11:55:00,sabato,11:55:00,16243.2,-3829.4,-3731.2,9228,17465,2379.016666666667,-24.6217,-21.90862
sabato 12:00:00,sabato,12:00:00,16302.2,-3948.8,-3737.4,9239.2,17415.2,2404.6,-24.948364,-22.369688
sabato 12:05:00,sabato,12:05:00,16260.2,-4217.8,-3491.2,9232.8,17262.2,2404,-24.948364,-22.369688
sabato 12:10:00,sabato,12:10:00,16192.8,-4228.8,-3449.8,9256.8,17218.8,2403.4,-24.948364,-22.369688
sabato 12:15:00,sabato,12:15:00,16180.4,-4152,-3560.4,9267,17141.8,2402.8,-24.948364,-22.84503
sabato 12:20:00,sabato,12:20:00,16120.6,-4158,-3657.2,9373.4,17088.2,2402.2,-24.948364,-22.84503
sabato 12:25:00,sabato,12:25:00,16117.8,-4160.6,-3757.6,9443.6,17048.4,2401.6,-24.948364,-22.84503
sabato 12:30:00,sabato,12:30:00,16076.4,-4122.8,-3833.6,9470.4,16991.4,2401,-24.948364,-24.232622
sabato 12:35:00,sabato,12:35:00,15890.4,-4004.2,-3828.2,9511.2,16977,2400.4,-24.948364,-24.232622
sabato 12:40:00,sabato,12:40:00,15665.8,-3768.6,-3841.6,9506.8,16965.2,2399.8,-24.948364,-24.232622
sabato 12:45:00,sabato,12:45:00,15622.6,-3602.2,-4012.2,9505.2,16899.8,2399.2,-24.948364,-23.658732
sabato 12:50:00,sabato,12:50:00,15577.8,-3551.4,-4073.4,9538,16883.6,2398.6,-24.948364,-23.658732
sabato 12:55:00,sabato,12:55:00,15555.6,-3455.4,-4200.4,9554.4,16839.4,2398,-24.948364,-23.658732
sabato 13:00:00,sabato,13:00:00,15637.2,-3552.2,-4285.4,9644.6,16869.8,2397.4,-25.689964,-25.520054000000002
sabato 13:05:00,sabato,13:05:00,15593.2,-3747.2,-4184.6,9773,16826.4,2416.5,-25.689964,-25.520054000000002
sabato 13:10:00,sabato,13:10:00,15616.4,-3844.6,-4158.6,9831.8,16813.4,2435.6,-25.689964,-25.520054000000002
sabato 13:15:00,sabato,13:15:00,15704.6,-3820.2,-4293.2,9853.8,16808.2,2454.7,-25.689964,-24.750834
sabato 13:20:00,sabato,13:20:00,15759.4,-3778.2,-4381.2,9856.6,16842.8,2473.8,-25.689964,-24.750834
sabato 13:25:00,sabato,13:25:00,15654,-3688.6,-4354.6,9856.4,16834.4,2492.9,-25.689964,-24.750834
sabato 13:30:00,sabato,13:30:00,15566,-3607.2,-4346.6,9853,16833.2,2512,-25.689964,-26.242586
sabato 13:35:00,sabato,13:35:00,15390.8,-3511.4,-4230.4,9862.8,16830.8,2531.1,-25.689964,-26.242586
sabato 13:40:00,sabato,13:40:00,15291.6,-3421.8,-4203.2,9887.2,16851.2,2550.2,-25.689964,-26.242586
sabato 13:45:00,sabato,13:45:00,15262,-3327,-4238.4,9888.4,16898.4,2569.3,-25.689964,-25.965498
sabato 13:50:00,sabato,13:50:00,15243.6,-3280.6,-4281.2,9876,16899,2588.4,-25.689964,-25.965498
sabato 13:55:00,sabato,13:55:00,15149.8,-3238.2,-4237.2,9885,16911.2,2607.5,-25.689964,-25.965498
sabato 14:00:00,sabato,14:00:00,15083,-3106,-4232.4,9854,16958,2626.6,-24.958102,-27.23617
sabato 14:05:00,sabato,14:05:00,14952.4,-3006,-4158.8,9854.6,16917,2638.5833333333335,-24.958102,-27.23617
sabato 14:10:00,sabato,14:10:00,14852.4,-2955.6,-4106.8,9906.6,16975.8,2650.5666666666666,-24.958102,-27.23617
sabato 14:15:00,sabato,14:15:00,14833.6,-2761.2,-4196.4,9918.8,17029.8,2662.55,-24.958102,-27.76474
sabato 14:20:00,sabato,14:20:00,14786.2,-2652.6,-4259.4,9949,17082.8,2674.5333333333333,-24.958102,-27.76474
sabato 14:25:00,sabato,14:25:00,14699,-2501.8,-4305,9996.4,17138.4,2686.516666666667,-24.958102,-27.76474
sabato 14:30:00,sabato,14:30:00,14651,-2388.4,-4308.8,10030.2,17201.6,2698.5,-24.958102,-29.720792
sabato 14:35:00,sabato,14:35:00,14648.4,-2400.4,-4285.8,10073.6,17257.2,2710.483333333333,-24.958102,-29.720792
sabato 14:40:00,sabato,14:40:00,14612.6,-2262,-4353.4,10116.4,17304,2722.4666666666667,-24.958102,-29.720792
sabato 14:45:00,sabato,14:45:00,14625.4,-2211.2,-4359.2,10129,17393.4,2734.45,-24.958102,-28.918852
sabato 14:50:00,sabato,14:50:00,14681,-2166.4,-4454.6,10180.4,17454.6,2746.4333333333334,-24.958102,-28.918852
sabato 14:55:00,sabato,14:55:00,14676,-2184.4,-4395.6,10229.6,17526.6,2758.4166666666665,-24.958102,-28.918852
sabato 15:00:00,sabato,15:00:00,14593.4,-2167,-4390.8,10325.6,17540.8,2770.4,-23.993564,-28.267758
sabato 15:05:00,sabato,15:05:00,14332.8,-2025.6,-4343.6,10369,17504.6,2730.5666666666666,-23.993564,-28.267758
sabato 15:10:00,sabato,15:10:00,14156,-1744.8,-4344.2,10386.6,17578.6,2690.733333333333,-23.993564,-28.267758
sabato 15:15:00,sabato,15:15:00,14099,-1596,-4373,10412.2,17672.4,2650.9,-23.993564,-26.160791999999997
sabato 15:20:00,sabato,15:20:00,14091,-1463.2,-4455.8,10470.8,17781.6,2611.0666666666666,-23.993564,-26.160791999999997
sabato 15:25:00,sabato,15:25:00,14080.4,-1339,-4519.8,10533,17905.2,2571.233333333333,-23.993564,-26.160791999999997
sabato 15:30:00,sabato,15:30:00,14043.4,-1159,-4545,10577,18062.4,2531.4,-23.993564,-23.844578
sabato 15:35:00,sabato,15:35:00,14028.8,-1085.2,-4624.2,10671.6,18140.2,2491.5666666666666,-23.993564,-23.844578
sabato 15:40:00,sabato,15:40:00,13975.6,-1012.2,-4559.4,10711.6,18266.8,2451.7333333333336,-23.993564,-23.844578
sabato 15:45:00,sabato,15:45:00,14007.8,-982.6,-4530.4,10716.6,18375.2,2411.9,-23.993564,-18.629376
sabato 15:50:00,sabato,15:50:00,14159.6,-895.8,-4619.2,10694.4,18508.2,2372.0666666666666,-23.993564,-18.629376
sabato 15:55:00,sabato,15:55:00,14106,-828,-4624,10775.4,18613.4,2332.2333333333336,-23.993564,-18.629376
sabato 16:00:00,sabato,16:00:00,14014,-852.4,-4464,10834.2,18735,2292.4,-20.873502,-20.769866
sabato 16:05:00,sabato,16:05:00,13934.2,-1026.4,-4295.4,10881.6,18710.6,2280.35,-20.873502,-20.769866
sabato 16:10:00,sabato,16:10:00,13938,-1045.2,-4246.6,10911.6,18772.6,2268.3,-20.873502,-20.769866
sabato 16:15:00,sabato,16:15:00,13929,-998.6,-4184.6,10997.8,18933.8,2256.25,-20.873502,-20.211342
sabato 16:20:00,sabato,16:20:00,14006.6,-975,-4202.2,11062.8,19112.6,2244.2,-20.873502,-20.211342
sabato 16:25:00,sabato,16:25:00,13787.6,-809.2,-4065.2,11099.6,19248,2232.15,-20.873502,-20.211342
sabato 16:30:00,sabato,16:30:00,13639.8,-570.6,-3989.4,11127.2,19434.6,2220.1,-20.873502,-16.854006000000002
sabato 16:35:00,sabato,16:35:00,13697.6,-458.8,-4057.2,11188.4,19603.4,2208.05,-20.873502,-16.854006000000002
sabato 16:40:00,sabato,16:40:00,13870.4,-506.6,-4121.8,11313,19814.6,2196,-20.873502,-16.854006000000002
sabato 16:45:00,sabato,16:45:00,13911,-505.8,-4098.8,11434,19982.8,2183.95,-20.873502,-8.986514
sabato 16:50:00,sabato,16:50:00,13816.2,-295.6,-4096.2,11489.4,20182.2,2171.9,-20.873502,-8.986514
sabato 16:55:00,sabato,16:55:00,13542,-127.6,-3932.6,11585,20346.6,2159.85,-20.873502,-8.986514
sabato 17:00:00,sabato,17:00:00,13245.6,-139.8,-3611.6,11714.6,20521.2,2147.8,-3.9896200000000004,-19.823962
sabato 17:05:00,sabato,17:05:00,12916,-467.2,-3102.4,11881.4,20588.4,2012.9,-3.9896200000000004,-19.823962
sabato 17:10:00,sabato,17:10:00,12713.4,-493.4,-2684.2,11861.4,20759.6,1878,-3.9896200000000004,-19.823962
sabato 17:15:00,sabato,17:15:00,12565.4,-385.6,-2431,11850,20946,1743.1,-3.9896200000000004,-17.086286
sabato 17:20:00,sabato,17:20:00,12463.4,-231.6,-2459.2,12009.4,21139.8,1608.2,-3.9896200000000004,-17.086286
sabato 17:25:00,sabato,17:25:00,12359.4,-58,-2443.4,12123,21342.6,1473.3,-3.9896200000000004,-17.086286
sabato 17:30:00,sabato,17:30:00,12301.2,-44.2,-2373.4,12302,21551,1338.4,-3.9896200000000004,-3.4594240000000003
sabato 17:35:00,sabato,17:35:00,12031.4,91,-2312.6,12522.2,21720.4,1203.5,-3.9896200000000004,-3.4594240000000003
sabato 17:40:00,sabato,17:40:00,11977.8,184.6,-2320.6,12691,21933.8,1068.6000000000001,-3.9896200000000004,-3.4594240000000003
sabato 17:45:00,sabato,17:45:00,11858,215.4,-2162.6,12830.6,22127.4,933.7,-3.9896200000000004,3.035076
sabato 17:50:00,sabato,17:50:00,11706.2,272.6,-2019.6,12930.6,22297.6,798.8,-3.9896200000000004,3.035076
sabato 17:55:00,sabato,17:55:00,11345.6,495.8,-1773.4,12980.2,22463.6,663.9000000000001,-3.9896200000000004,3.035076
sabato 18:00:00,sabato,18:00:00,10911,570,-1529.8,13205.8,22602.2,529,19.739924000000002,1.728786
sabato 18:05:00,sabato,18:05:00,10331.2,262.8,-1162.8,13610.2,22643.2,485.2,19.739924000000002,1.728786
sabato 18:10:00,sabato,18:10:00,9653.8,290.4,-578.4,13715.4,22771,441.40000000000003,19.739924000000002,1.728786
sabato 18:15:00,sabato,18:15:00,9092.6,568,-278.4,13902.6,22933.2,397.6,19.739924000000002,11.26412
sabato 18:20:00,sabato,18:20:00,8572,832,-73,14162.4,23107.2,353.8,19.739924000000002,11.26412
sabato 18:25:00,sabato,18:25:00,8035.2,998.2,198.2,14382.6,23266.4,310,19.739924000000002,11.26412
sabato 18:30:00,sabato,18:30:00,7490.2,1296.2,420.8,14547.8,23403.4,266.2,19.739924000000002,21.837082000000002
sabato 18:35:00,sabato,18:35:00,6895.8,1460,789,14744,23547.6,222.39999999999998,19.739924000000002,21.837082000000002
sabato 18:40:00,sabato,18:40:00,6229.2,1760,1095.4,14923.4,23690,178.60000000000002,19.739924000000002,21.837082000000002
sabato 18:45:00,sabato,18:45:00,5592.8,2134.4,1324.2,15087.2,23844,134.8,19.739924000000002,35.573398
sabato 18:50:00,sabato,18:50:00,4912.8,2447,1646.6,15224.6,23978.4,90.99999999999999,19.739924000000002,35.573398
sabato 18:55:00,sabato,18:55:00,4332.4,2714.8,1966.2,15309.6,24079,47.20000000000002,19.739924000000002,35.573398
sabato 19:00:00,sabato,19:00:00,3746.6,3017.4,2263.4,15392.6,24194.8,3.4,30.998524,22.194476
sabato 19:05:00,sabato,19:05:00,3141,3866.8,1921.8,15528.6,24227.4,3.1166666666666667,30.998524,22.194476
sabato 19:10:00,sabato,19:10:00,2557.4,4336,2095,15593.6,24297,2.8333333333333335,30.998524,22.194476
sabato 19:15:00,sabato,19:15:00,2043.6,4613,2298.6,15714.2,24397.8,2.55,30.998524,29.065616
sabato 19:20:00,sabato,19:20:00,1624.2,4835,2460,15863.4,24508,2.2666666666666666,30.998524,29.065616
sabato 19:25:00,sabato,19:25:00,1273.8,4975,2613.2,15975.6,24586,1.9833333333333334,30.998524,29.065616
sabato 19:30:00,sabato,19:30:00,978.8,5078.2,2843.2,16013.2,24669,1.7,30.998524,33.23868
sabato 19:35:00,sabato,19:35:00,730,5165.2,3043,16039.4,24736.4,1.4166666666666667,30.998524,33.23868
sabato 19:40:00,sabato,19:40:00,539.2,5222,3239.4,16041.4,24816.6,1.1333333333333333,30.998524,33.23868
sabato 19:45:00,sabato,19:45:00,396.4,5275.2,3364.6,16064.8,24878,0.85,30.998524,37.601344
sabato 19:50:00,sabato,19:50:00,300.8,5291.2,3488.2,16089.2,24950,0.5666666666666667,30.998524,37.601344
sabato 19:55:00,sabato,19:55:00,235.4,5292,3574,16117.2,25007.8,0.2833333333333333,30.998524,37.601344
sabato 20:00:00,sabato,20:00:00,188.4,5293.6,3691.4,16121.2,25096.6,0,34.67979,29.365386
sabato 20:05:00,sabato,20:05:00,162.8,5406,3623.6,16114.6,25130.2,0,34.67979,29.365386
sabato 20:10:00,sabato,20:10:00,145.2,5404.6,3708.6,16110.6,25180.6,0,34.67979,29.365386
sabato 20:15:00,sabato,20:15:00,134.8,5365.8,3791.4,16070.4,25222.2,0,34.67979,28.923734
sabato 20:20:00,sabato,20:20:00,129.8,5310.8,3867.4,16075.8,25267.8,0,34.67979,28.923734
sabato 20:25:00,sabato,20:25:00,126.4,5272,3920,16089.8,25284.8,0,34.67979,28.923734
sabato 20:30:00,sabato,20:30:00,127.2,5186.8,3999,16121.8,25293.8,0,34.67979,27.8786
sabato 20:35:00,sabato,20:35:00,126,5141.8,4007.2,16126.4,25268.4,0,34.67979,27.8786
sabato 20:40:00,sabato,20:40:00,115.6,5103.8,4021.6,16133.2,25248,0,34.67979,27.8786
sabato 20:45:00,sabato,20:45:00,112.8,5044.6,4043.8,16143.6,25209.4,0,34.67979,26.133342
sabato 20:50:00,sabato,20:50:00,109,4985.6,4107.6,16104.2,25156.6,0,34.67979,26.133342
sabato 20:55:00,sabato,20:55:00,107,4971.8,4076.6,16098,25114.6,0,34.67979,26.133342
sabato 21:00:00,sabato,21:00:00,106.6,4928.4,4015.8,16143.6,25056,0,32.835194,27.245656
sabato 21:05:00,sabato,21:05:00,107.6,5019.2,3924.6,16176.2,25081.4,0,32.835194,27.245656
sabato 21:10:00,sabato,21:10:00,109,5021.6,3920.2,16166.6,25078.6,0,32.835194,27.245656
sabato 21:15:00,sabato,21:15:00,111.8,4997.2,3881.6,16157.6,25026.4,0,32.835194,26.600112
sabato 21:20:00,sabato,21:20:00,113.2,4943.8,3903,16139.8,24983.4,0,32.835194,26.600112
sabato 21:25:00,sabato,21:25:00,113.8,4814.6,3936.4,16159,24919.6,0,32.835194,26.600112
sabato 21:30:00,sabato,21:30:00,113.4,4711.2,3996.4,16143.2,24858.2,0,32.835194,24.31509
sabato 21:35:00,sabato,21:35:00,112.4,4649.2,3992.6,16134.4,24777.6,0,32.835194,24.31509
sabato 21:40:00,sabato,21:40:00,111.2,4545,4019.8,16128.4,24703,0,32.835194,24.31509
sabato 21:45:00,sabato,21:45:00,111.4,4372.6,4118.8,16116,24619,0,32.835194,22.292441999999998
sabato 21:50:00,sabato,21:50:00,113,4216.2,4195,16130,24544.8,0,32.835194,22.292441999999998
sabato 21:55:00,sabato,21:55:00,114.8,4076.2,4252,16134,24434.4,0,32.835194,22.292441999999998
sabato 22:00:00,sabato,22:00:00,117.6,3871.8,4401.2,16127.8,24316.8,0,27.541942,25.141289999999998
sabato 22:05:00,sabato,22:05:00,117.8,3542.6,4742.6,16094.2,24201.2,0,27.541942,25.141289999999998
sabato 22:10:00,sabato,22:10:00,118,3375,4910.8,16043.2,24097.6,0,27.541942,25.141289999999998
sabato 22:15:00,sabato,22:15:00,117.6,3191.8,5013.2,16018.6,23987.2,0,27.541942,23.149248
sabato 22:20:00,sabato,22:20:00,118,3111.4,4950.2,16051.8,23886.6,0,27.541942,23.149248
sabato 22:25:00,sabato,22:25:00,117.8,2887.2,5027.4,16101.6,23765.2,0,27.541942,23.149248
sabato 22:30:00,sabato,22:30:00,119.2,2666.4,5132.8,16128,23673.8,0,27.541942,23.915732
sabato 22:35:00,sabato,22:35:00,118.4,2435.2,5214.6,16163.8,23560.2,0,27.541942,23.915732
sabato 22:40:00,sabato,22:40:00,119,2278.6,5264.6,16157.2,23446.4,0,27.541942,23.915732
sabato 22:45:00,sabato,22:45:00,119.2,2102.6,5337.2,16154,23334.2,0,27.541942,24.972098
sabato 22:50:00,sabato,22:50:00,116.6,1938.8,5429.8,16123.4,23227.8,0,27.541942,24.972098
sabato 22:55:00,sabato,22:55:00,115.4,1684.6,5559,16125.2,23097.6,0,27.541942,24.972098
sabato 23:00:00,sabato,23:00:00,113,1603.4,5524.8,16077.4,22952.4,0,26.804426,26.143612
sabato 23:05:00,sabato,23:05:00,113,1732,5342.6,16033.4,22845.2,0,26.804426,26.143612
sabato 23:10:00,sabato,23:10:00,111.2,1640.6,5381.2,16012.8,22760.8,0,26.804426,26.143612
sabato 23:15:00,sabato,23:15:00,110.2,1509.4,5453.6,15979.6,22663.4,0,26.804426,25.72749
sabato 23:20:00,sabato,23:20:00,110.6,1384.8,5475.2,15970.4,22538.6,0,26.804426,25.72749
sabato 23:25:00,sabato,23:25:00,112.2,1065.8,5695.8,15959.2,22426,0,26.804426,25.72749
sabato 23:30:00,sabato,23:30:00,113,810.2,5836.4,15971.6,22323.8,0,26.804426,25.966998
sabato 23:35:00,sabato,23:35:00,112.8,643.4,5897.2,15958.6,22191.4,0,26.804426,25.966998
sabato 23:40:00,sabato,23:40:00,113.6,483.8,5929.2,15945,22079.4,0,26.804426,25.966998
sabato 23:45:00,sabato,23:45:00,116.2,310.8,5975.2,15958.2,21983.8,0,26.804426,25.079564
sabato 23:50:00,sabato,23:50:00,115.4,278.6,5944,15918.8,21864.2,0,26.804426,25.079564
sabato 23:55:00,sabato,23:55:00,114.8,172.2,5973.6,15872.2,21739.2,0,26.804426,25.079564
domenica 00:00:00,domenica,00:00:00,114,167,5978,15798.6,21645.4,0,25.945708,24.328590000000002
domenica 00:05:00,domenica,00:05:00,115.8,630.4,5805,15693.6,21808.6,0,25.945708,24.328590000000002
domenica 00:10:00,domenica,00:10:00,117,695.2,5885.4,15591,21876.2,0,25.945708,24.328590000000002
domenica 00:15:00,domenica,00:15:00,116.8,660.6,5851.6,15561.2,21789.6,0,25.945708,22.014558
domenica 00:20:00,domenica,00:20:00,117.8,641,5864.6,15521.6,21734.2,0,25.945708,22.014558
domenica 00:25:00,domenica,00:25:00,120.8,597.8,5854.4,15495,21663.2,0,25.945708,22.014558
domenica 00:30:00,domenica,00:30:00,123.8,517.4,5847,15479,21563.2,0,25.945708,22.516403999999998
domenica 00:35:00,domenica,00:35:00,126.2,463.4,5836.2,15443.2,21469.6,0,25.945708,22.516403999999998
domenica 00:40:00,domenica,00:40:00,128,470.4,5782.2,15401.4,21384.6,0,25.945708,22.516403999999998
domenica 00:45:00,domenica,00:45:00,128.6,434,5740.4,15395.8,21299.2,0,25.945708,19.838838
domenica 00:50:00,domenica,00:50:00,130.8,354.6,5749.4,15376.2,21213.2,0,25.945708,19.838838
domenica 00:55:00,domenica,00:55:00,133.2,282.6,5756.6,15336.2,21119,0,25.945708,19.838838
